country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
SG,,,,37.49546499424436,4.480637690638516e-14,RE_PV_Rooftop_Lim_[SG]
SG,,,,37.49546499424436,0.02400440531026503,RE_PV_Openfield_Lim_[SG]
SG,,,,37.49546499424436,4.454424067261494e-13,RE_WIND_Offshore_Lim_[SG]
SG,,,,37.49546499424436,4.1155341845633024e-13,RE_WIND_Onshore_Lim_[SG]
SG,,,,37.49546499424436,3.5820876078814865,PP_CO2_[SG]
SG,,,,37.49546499424436,0.005443997181424953,BESS_[SG]
SG,,,,37.49546499424436,3.308181410941523e-10,EL_to_HTH_[SG]
SG,,,,37.49546499424436,2.2424785629952848e-05,EL_to_NH3_[SG]
SG,,,,37.49546499424436,0.00012573829465633652,NH3_Storage_[SG]
SG,,,,37.49546499424436,9.144092158146014e-05,NH3_to_EL_[SG]
SG,,,,37.49546499424436,3.755074573596256e-05,NH3_to_HTH_[SG]
SG,,,,37.49546499424436,0.7340659648653116,FF_to_HTH_[SG]
SG,,,,37.49546499424436,0.0,EL_Demand_[SG]
SG,,,,37.49546499424436,0.0,HTH_Demand_[SG]
SG,,,,37.47723379999997,0.0024670590521487794,RE_PV_Rooftop_Lim_[SG]
SG,,,,37.47723379999997,0.024004405310184187,RE_PV_Openfield_Lim_[SG]
SG,,,,37.47723379999997,9.619463473119993e-15,RE_WIND_Offshore_Lim_[SG]
SG,,,,37.47723379999997,8.615549195828498e-15,RE_WIND_Onshore_Lim_[SG]
SG,,,,37.47723379999997,3.580427890338432,PP_CO2_[SG]
SG,,,,37.47723379999997,0.005366476136303101,BESS_[SG]
SG,,,,37.47723379999997,6.3094756630591654e-12,EL_to_HTH_[SG]
SG,,,,37.47723379999997,1.571452973264845e-11,EL_to_NH3_[SG]
SG,,,,37.47723379999997,4.6470282321019034e-11,NH3_Storage_[SG]
SG,,,,37.47723379999997,4.533073578879219e-11,NH3_to_EL_[SG]
SG,,,,37.47723379999997,1.5229967976183463e-11,NH3_to_HTH_[SG]
SG,,,,37.47723379999997,0.734279352367508,FF_to_HTH_[SG]
SG,,,,37.47723379999997,0.0,EL_Demand_[SG]
SG,,,,37.47723379999997,0.0,HTH_Demand_[SG]
SG,,,,37.09867589999751,0.05657208155517278,RE_PV_Rooftop_Lim_[SG]
SG,,,,37.09867589999751,0.024004405310267984,RE_PV_Openfield_Lim_[SG]
SG,,,,37.09867589999751,3.2380507532390376e-13,RE_WIND_Offshore_Lim_[SG]
SG,,,,37.09867589999751,3.05639009155265e-13,RE_WIND_Onshore_Lim_[SG]
SG,,,,37.09867589999751,3.543454058943133,PP_CO2_[SG]
SG,,,,37.09867589999751,0.0030331421772627357,BESS_[SG]
SG,,,,37.09867589999751,1.4969181461265711e-10,EL_to_HTH_[SG]
SG,,,,37.09867589999751,2.03136368803855e-05,EL_to_NH3_[SG]
SG,,,,37.09867589999751,0.00013832169973970436,NH3_Storage_[SG]
SG,,,,37.09867589999751,0.0001656542487283891,NH3_to_EL_[SG]
SG,,,,37.09867589999751,3.755078019914684e-05,NH3_to_HTH_[SG]
SG,,,,37.09867589999751,0.7340659648355595,FF_to_HTH_[SG]
SG,,,,37.09867589999751,0.0,EL_Demand_[SG]
SG,,,,37.09867589999751,0.0,HTH_Demand_[SG]
SG,,,,36.72011796666223,0.11055742485944557,RE_PV_Rooftop_Lim_[SG]
SG,,,,36.72011796666223,0.024004405310336107,RE_PV_Openfield_Lim_[SG]
SG,,,,36.72011796666223,5.577430692579847e-13,RE_WIND_Offshore_Lim_[SG]
SG,,,,36.72011796666223,5.164651187317892e-13,RE_WIND_Onshore_Lim_[SG]
SG,,,,36.72011796666223,3.505572544584253,PP_CO2_[SG]
SG,,,,36.72011796666223,0.0029108003029593276,BESS_[SG]
SG,,,,36.72011796666223,2.7764620542856834e-10,EL_to_HTH_[SG]
SG,,,,36.72011796666223,2.031374659796652e-05,EL_to_NH3_[SG]
SG,,,,36.72011796666223,0.00013832103754967252,NH3_Storage_[SG]
SG,,,,36.72011796666223,0.00016565346347208697,NH3_to_EL_[SG]
SG,,,,36.72011796666223,3.755075972436181e-05,NH3_to_HTH_[SG]
SG,,,,36.72011796666223,0.734065964834841,FF_to_HTH_[SG]
SG,,,,36.72011796666223,0.0,EL_Demand_[SG]
SG,,,,36.72011796666223,0.0,HTH_Demand_[SG]
SG,,,,36.341560066662716,0.16454417921946654,RE_PV_Rooftop_Lim_[SG]
SG,,,,36.341560066662716,0.024004405310322854,RE_PV_Openfield_Lim_[SG]
SG,,,,36.341560066662716,5.068170733866124e-13,RE_WIND_Offshore_Lim_[SG]
SG,,,,36.341560066662716,4.70913713019579e-13,RE_WIND_Onshore_Lim_[SG]
SG,,,,36.341560066662716,3.4676910274036383,PP_CO2_[SG]
SG,,,,36.341560066662716,0.002788454328535831,BESS_[SG]
SG,,,,36.341560066662716,2.48189764375925e-10,EL_to_HTH_[SG]
SG,,,,36.341560066662716,2.0313716955503416e-05,EL_to_NH3_[SG]
SG,,,,36.341560066662716,0.00013832137154285248,NH3_Storage_[SG]
SG,,,,36.341560066662716,0.00016565386036974933,NH3_to_EL_[SG]
SG,,,,36.341560066662716,3.7550764582439636e-05,NH3_to_HTH_[SG]
SG,,,,36.341560066662716,0.734065964833777,FF_to_HTH_[SG]
SG,,,,36.341560066662716,0.0,EL_Demand_[SG]
SG,,,,36.341560066662716,0.0,HTH_Demand_[SG]
SG,,,,35.96300213333008,0.21853165394336443,RE_PV_Rooftop_Lim_[SG]
