country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
4,7,,,9.4,0.0,HTH_Demand_[7]
4,7,,,9.4,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,9.4,0.4,RE_PV_Openfield_Lim_[4]
4,7,,,9.4,1.5,RE_WIND_Onshore_Lim_[4]
4,7,,,9.4,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,9.4,0.0,PP_CO2_[4]
4,7,,,9.4,0.0,BESS_[4]
4,7,,,9.4,0.1,EL_to_HTH_[4]
4,7,,,9.4,0.0,EL_to_NH3_[4]
4,7,,,9.4,0.0,NH3_Storage_[4]
4,7,,,9.4,0.0,NH3_to_EL_[4]
4,7,,,9.4,0.0,NH3_to_HTH_[4]
4,7,,,9.4,0.3,FF_to_HTH_[4]
4,7,,,9.4,0.0,EL_Demand_[4]
4,7,,,9.4,0.0,HTH_Demand_[4]
4,7,,,18.7,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,18.7,3.3,RE_PV_Openfield_Lim_[7]
4,7,,,18.7,9.3,RE_WIND_Onshore_Lim_[7]
4,7,,,18.7,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,18.7,0.0,PP_CO2_[7]
4,7,,,18.7,2.7,BESS_[7]
4,7,,,18.7,0.4,EL_to_HTH_[7]
4,7,,,18.7,0.3,EL_to_NH3_[7]
4,7,,,18.7,1.7,NH3_Storage_[7]
4,7,,,18.7,0.4,NH3_to_EL_[7]
4,7,,,18.7,0.0,NH3_to_HTH_[7]
4,7,,,18.7,1.4,FF_to_HTH_[7]
4,7,,,18.7,0.0,EL_Demand_[7]
4,7,,,18.7,0.0,HTH_Demand_[7]
4,7,,,18.7,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,18.7,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,18.7,1.0,RE_WIND_Onshore_Lim_[4]
4,7,,,18.7,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,18.7,0.0,PP_CO2_[4]
4,7,,,18.7,0.0,BESS_[4]
4,7,,,18.7,0.1,EL_to_HTH_[4]
4,7,,,18.7,0.0,EL_to_NH3_[4]
4,7,,,18.7,0.0,NH3_Storage_[4]
4,7,,,18.7,0.0,NH3_to_EL_[4]
4,7,,,18.7,0.0,NH3_to_HTH_[4]
4,7,,,18.7,0.7,FF_to_HTH_[4]
4,7,,,18.7,0.0,EL_Demand_[4]
4,7,,,18.7,0.0,HTH_Demand_[4]
4,7,,,28.1,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,28.1,2.9,RE_PV_Openfield_Lim_[7]
4,7,,,28.1,10.1,RE_WIND_Onshore_Lim_[7]
4,7,,,28.1,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,28.1,0.1,PP_CO2_[7]
4,7,,,28.1,2.1,BESS_[7]
4,7,,,28.1,0.4,EL_to_HTH_[7]
4,7,,,28.1,0.3,EL_to_NH3_[7]
4,7,,,28.1,1.4,NH3_Storage_[7]
4,7,,,28.1,0.3,NH3_to_EL_[7]
4,7,,,28.1,0.0,NH3_to_HTH_[7]
4,7,,,28.1,1.4,FF_to_HTH_[7]
4,7,,,28.1,0.0,EL_Demand_[7]
4,7,,,28.1,0.0,HTH_Demand_[7]
4,7,,,28.1,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,28.1,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,28.1,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,28.1,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,28.1,0.0,PP_CO2_[4]
4,7,,,28.1,0.0,BESS_[4]
4,7,,,28.1,0.1,EL_to_HTH_[4]
4,7,,,28.1,0.0,EL_to_NH3_[4]
4,7,,,28.1,0.0,NH3_Storage_[4]
4,7,,,28.1,0.0,NH3_to_EL_[4]
4,7,,,28.1,0.0,NH3_to_HTH_[4]
4,7,,,28.1,0.7,FF_to_HTH_[4]
4,7,,,28.1,0.0,EL_Demand_[4]
4,7,,,28.1,0.0,HTH_Demand_[4]
4,7,,,37.4,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,37.4,2.9,RE_PV_Openfield_Lim_[7]
4,7,,,37.4,10.0,RE_WIND_Onshore_Lim_[7]
4,7,,,37.4,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,37.4,0.1,PP_CO2_[7]
4,7,,,37.4,2.0,BESS_[7]
4,7,,,37.4,0.4,EL_to_HTH_[7]
4,7,,,37.4,0.2,EL_to_NH3_[7]
4,7,,,37.4,1.1,NH3_Storage_[7]
4,7,,,37.4,0.2,NH3_to_EL_[7]
4,7,,,37.4,0.0,NH3_to_HTH_[7]
4,7,,,37.4,1.4,FF_to_HTH_[7]
4,7,,,37.4,0.0,EL_Demand_[7]
4,7,,,37.4,0.0,HTH_Demand_[7]
4,7,,,37.4,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,37.4,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,37.4,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,37.4,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,37.4,0.0,PP_CO2_[4]
4,7,,,37.4,0.0,BESS_[4]
4,7,,,37.4,0.1,EL_to_HTH_[4]
4,7,,,37.4,0.0,EL_to_NH3_[4]
4,7,,,37.4,0.0,NH3_Storage_[4]
4,7,,,37.4,0.0,NH3_to_EL_[4]
4,7,,,37.4,0.0,NH3_to_HTH_[4]
4,7,,,37.4,0.7,FF_to_HTH_[4]
4,7,,,37.4,0.0,EL_Demand_[4]
4,7,,,37.4,0.0,HTH_Demand_[4]
4,7,,,46.8,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,46.8,2.9,RE_PV_Openfield_Lim_[7]
4,7,,,46.8,9.8,RE_WIND_Onshore_Lim_[7]
4,7,,,46.8,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,46.8,0.2,PP_CO2_[7]
4,7,,,46.8,2.0,BESS_[7]
4,7,,,46.8,0.4,EL_to_HTH_[7]
4,7,,,46.8,0.2,EL_to_NH3_[7]
4,7,,,46.8,0.8,NH3_Storage_[7]
4,7,,,46.8,0.2,NH3_to_EL_[7]
4,7,,,46.8,0.0,NH3_to_HTH_[7]
4,7,,,46.8,1.5,FF_to_HTH_[7]
4,7,,,46.8,0.0,EL_Demand_[7]
4,7,,,46.8,0.0,HTH_Demand_[7]
4,7,,,46.8,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,46.8,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,46.8,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,46.8,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,46.8,0.0,PP_CO2_[4]
4,7,,,46.8,0.0,BESS_[4]
4,7,,,46.8,0.1,EL_to_HTH_[4]
4,7,,,46.8,0.0,EL_to_NH3_[4]
4,7,,,46.8,0.0,NH3_Storage_[4]
4,7,,,46.8,0.0,NH3_to_EL_[4]
4,7,,,46.8,0.0,NH3_to_HTH_[4]
4,7,,,46.8,0.7,FF_to_HTH_[4]
4,7,,,46.8,0.0,EL_Demand_[4]
4,7,,,46.8,0.0,HTH_Demand_[4]
4,7,,,56.1,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,56.1,2.9,RE_PV_Openfield_Lim_[7]
4,7,,,56.1,9.8,RE_WIND_Onshore_Lim_[7]
4,7,,,56.1,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,56.1,0.2,PP_CO2_[7]
4,7,,,56.1,2.2,BESS_[7]
4,7,,,56.1,0.4,EL_to_HTH_[7]
4,7,,,56.1,0.1,EL_to_NH3_[7]
4,7,,,56.1,0.3,NH3_Storage_[7]
4,7,,,56.1,0.1,NH3_to_EL_[7]
4,7,,,56.1,0.0,NH3_to_HTH_[7]
4,7,,,56.1,1.5,FF_to_HTH_[7]
4,7,,,56.1,0.0,EL_Demand_[7]
4,7,,,56.1,0.0,HTH_Demand_[7]
4,7,,,56.1,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,56.1,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,56.1,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,56.1,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,56.1,0.0,PP_CO2_[4]
4,7,,,56.1,0.0,BESS_[4]
4,7,,,56.1,0.1,EL_to_HTH_[4]
4,7,,,56.1,0.0,EL_to_NH3_[4]
4,7,,,56.1,0.0,NH3_Storage_[4]
4,7,,,56.1,0.0,NH3_to_EL_[4]
4,7,,,56.1,0.0,NH3_to_HTH_[4]
4,7,,,56.1,0.7,FF_to_HTH_[4]
4,7,,,56.1,0.0,EL_Demand_[4]
4,7,,,56.1,0.0,HTH_Demand_[4]
4,7,,,65.5,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,65.5,2.9,RE_PV_Openfield_Lim_[7]
4,7,,,65.5,9.6,RE_WIND_Onshore_Lim_[7]
4,7,,,65.5,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,65.5,0.3,PP_CO2_[7]
4,7,,,65.5,2.0,BESS_[7]
4,7,,,65.5,0.4,EL_to_HTH_[7]
4,7,,,65.5,0.1,EL_to_NH3_[7]
4,7,,,65.5,0.1,NH3_Storage_[7]
4,7,,,65.5,0.0,NH3_to_EL_[7]
4,7,,,65.5,0.0,NH3_to_HTH_[7]
4,7,,,65.5,1.5,FF_to_HTH_[7]
4,7,,,65.5,0.0,EL_Demand_[7]
4,7,,,65.5,0.0,HTH_Demand_[7]
4,7,,,65.5,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,65.5,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,65.5,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,65.5,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,65.5,0.0,PP_CO2_[4]
4,7,,,65.5,0.0,BESS_[4]
4,7,,,65.5,0.1,EL_to_HTH_[4]
4,7,,,65.5,0.0,EL_to_NH3_[4]
4,7,,,65.5,0.0,NH3_Storage_[4]
4,7,,,65.5,0.0,NH3_to_EL_[4]
4,7,,,65.5,0.0,NH3_to_HTH_[4]
4,7,,,65.5,0.7,FF_to_HTH_[4]
4,7,,,65.5,0.0,EL_Demand_[4]
4,7,,,65.5,0.0,HTH_Demand_[4]
4,7,,,74.9,0.0,RE_PV_Rooftop_Lim_[7]
4,7,,,74.9,3.0,RE_PV_Openfield_Lim_[7]
4,7,,,74.9,9.3,RE_WIND_Onshore_Lim_[7]
4,7,,,74.9,0.0,RE_WIND_Offshore_Lim_[7]
4,7,,,74.9,0.4,PP_CO2_[7]
4,7,,,74.9,1.9,BESS_[7]
4,7,,,74.9,0.4,EL_to_HTH_[7]
4,7,,,74.9,0.0,EL_to_NH3_[7]
4,7,,,74.9,0.0,NH3_Storage_[7]
4,7,,,74.9,0.0,NH3_to_EL_[7]
4,7,,,74.9,0.0,NH3_to_HTH_[7]
4,7,,,74.9,1.6,FF_to_HTH_[7]
4,7,,,74.9,0.0,EL_Demand_[7]
4,7,,,74.9,0.0,HTH_Demand_[7]
4,7,,,74.9,0.0,RE_PV_Rooftop_Lim_[4]
4,7,,,74.9,0.3,RE_PV_Openfield_Lim_[4]
4,7,,,74.9,0.9,RE_WIND_Onshore_Lim_[4]
4,7,,,74.9,0.0,RE_WIND_Offshore_Lim_[4]
4,7,,,74.9,0.0,PP_CO2_[4]
4,7,,,74.9,0.0,BESS_[4]
4,7,,,74.9,0.1,EL_to_HTH_[4]
4,7,,,74.9,0.0,EL_to_NH3_[4]
4,7,,,74.9,0.0,NH3_Storage_[4]
4,7,,,74.9,0.0,NH3_to_EL_[4]
4,7,,,74.9,0.0,NH3_to_HTH_[4]
4,7,,,74.9,0.7,FF_to_HTH_[4]
4,7,,,74.9,0.0,EL_Demand_[4]
4,7,,,74.9,0.0,HTH_Demand_[4]
