country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
TH,,,,55.66666666666631,0.0,RE_PV_Rooftop_Lim_[TH]
TH,,,,55.66666666666631,2.9312505737252534,RE_PV_Openfield_Lim_[TH]
TH,,,,55.66666666666631,0.0,RE_WIND_Offshore_Lim_[TH]
TH,,,,55.66666666666631,9.703011595281563,RE_WIND_Onshore_Lim_[TH]
TH,,,,55.66666666666631,0.284482878828959,PP_CO2_[TH]
TH,,,,55.66666666666631,1.9848957239197993,BESS_[TH]
TH,,,,55.66666666666631,0.3724126526285309,EL_to_HTH_[TH]
TH,,,,55.66666666666631,0.09301020177426993,EL_to_NH3_[TH]
TH,,,,55.66666666666631,0.274418470828387,NH3_Storage_[TH]
TH,,,,55.66666666666631,0.04605786840520596,NH3_to_EL_[TH]
TH,,,,55.66666666666631,0.0024999663596325956,NH3_to_HTH_[TH]
TH,,,,55.66666666666631,1.4754315915464573,FF_to_HTH_[TH]
TH,,,,55.66666666666631,0.0,EL_Demand_[TH]
TH,,,,55.66666666666631,0.0,HTH_Demand_[TH]
TH,,,,27.807204599998784,0.0,RE_PV_Rooftop_Lim_[TH]
TH,,,,27.807204599998784,2.9502135850573175,RE_PV_Openfield_Lim_[TH]
TH,,,,27.807204599998784,0.0,RE_WIND_Offshore_Lim_[TH]
TH,,,,27.807204599998784,9.988636652386113,RE_WIND_Onshore_Lim_[TH]
TH,,,,27.807204599998784,0.11186960473785755,PP_CO2_[TH]
TH,,,,27.807204599998784,2.0894227165317045,BESS_[TH]
TH,,,,27.807204599998784,0.37416106877806266,EL_to_HTH_[TH]
TH,,,,27.807204599998784,0.22324774404445505,EL_to_NH3_[TH]
TH,,,,27.807204599998784,1.2072220128414992,NH3_Storage_[TH]
TH,,,,27.807204599998784,0.2496143201154081,NH3_to_EL_[TH]
TH,,,,27.807204599998784,0.0028664612087394895,NH3_to_HTH_[TH]
TH,,,,27.807204599998784,1.411194332553267,FF_to_HTH_[TH]
TH,,,,27.807204599998784,0.0,EL_Demand_[TH]
TH,,,,27.807204599998784,0.0,HTH_Demand_[TH]
TH,,,,6.677040884100304e-11,7.645669456794702e-13,RE_PV_Rooftop_Lim_[TH]
TH,,,,6.677040884100304e-11,4.194228013690027,RE_PV_Openfield_Lim_[TH]
TH,,,,6.677040884100304e-11,3.9002243845038835e-13,RE_WIND_Offshore_Lim_[TH]
TH,,,,6.677040884100304e-11,13.09125950278241,RE_WIND_Onshore_Lim_[TH]
TH,,,,6.677040884100304e-11,0.0,PP_CO2_[TH]
TH,,,,6.677040884100304e-11,2.609971117110879,BESS_[TH]
TH,,,,6.677040884100304e-11,0.375909485031749,EL_to_HTH_[TH]
TH,,,,6.677040884100304e-11,0.4397399824103329,EL_to_NH3_[TH]
TH,,,,6.677040884100304e-11,3.749697257955404,NH3_Storage_[TH]
TH,,,,6.677040884100304e-11,0.2607909348503286,NH3_to_EL_[TH]
TH,,,,6.677040884100304e-11,0.06932111009879109,NH3_to_HTH_[TH]
TH,,,,6.677040884100304e-11,9.866792912571967e-12,FF_to_HTH_[TH]
TH,,,,6.677040884100304e-11,0.0,EL_Demand_[TH]
TH,,,,6.677040884100304e-11,0.0,HTH_Demand_[TH]
TH,,,,8.23481999998064,1.0916193895524075e-11,RE_PV_Rooftop_Lim_[TH]
TH,,,,8.23481999998064,3.355692254069568,RE_PV_Openfield_Lim_[TH]
TH,,,,8.23481999998064,7.315327409739736e-12,RE_WIND_Offshore_Lim_[TH]
TH,,,,8.23481999998064,9.911166656773236,RE_WIND_Onshore_Lim_[TH]
TH,,,,8.23481999998064,8.712558851768062e-11,PP_CO2_[TH]
TH,,,,8.23481999998064,2.2810596949179502,BESS_[TH]
TH,,,,8.23481999998064,0.37416106864430876,EL_to_HTH_[TH]
TH,,,,8.23481999998064,0.660915526332038,EL_to_NH3_[TH]
TH,,,,8.23481999998064,1.7969179816232301,NH3_Storage_[TH]
TH,,,,8.23481999998064,0.4705790490485444,NH3_to_EL_[TH]
TH,,,,8.23481999998064,0.026966244251672065,NH3_to_HTH_[TH]
TH,,,,8.23481999998064,1.1017568622283922,FF_to_HTH_[TH]
TH,,,,8.23481999998064,0.0,EL_Demand_[TH]
TH,,,,8.23481999998064,0.0,HTH_Demand_[TH]
TH,,,,16.469639999998247,2.2508432995291703e-12,RE_PV_Rooftop_Lim_[TH]
TH,,,,16.469639999998247,3.2053708186609566,RE_PV_Openfield_Lim_[TH]
TH,,,,16.469639999998247,7.295580175582837e-13,RE_WIND_Offshore_Lim_[TH]
TH,,,,16.469639999998247,9.4320665585622,RE_WIND_Onshore_Lim_[TH]
TH,,,,16.469639999998247,0.03575070101700251,PP_CO2_[TH]
TH,,,,16.469639999998247,2.6747959090084494,BESS_[TH]
TH,,,,16.469639999998247,0.37416106876995425,EL_to_HTH_[TH]
TH,,,,16.469639999998247,0.2783065127916913,EL_to_NH3_[TH]
TH,,,,16.469639999998247,1.512732350542496,NH3_Storage_[TH]
TH,,,,16.469639999998247,0.3296019074081849,NH3_to_EL_[TH]
TH,,,,16.469639999998247,0.003430807703252934,NH3_to_HTH_[TH]
TH,,,,16.469639999998247,1.4137693341042445,FF_to_HTH_[TH]
TH,,,,16.469639999998247,0.0,EL_Demand_[TH]
TH,,,,16.469639999998247,0.0,HTH_Demand_[TH]
TH,,,,24.704459999998896,0.0,RE_PV_Rooftop_Lim_[TH]
TH,,,,24.704459999998896,2.9475582710704495,RE_PV_Openfield_Lim_[TH]
